"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:1mKXFLRA179hdOWQBwUk9e","Just Give Me a Reason (feat. Nate Ruess)","spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:1qUjOF5fzrpoNycD36b2jZ","P!nk, Nate Ruess","spotify:album:2Q9oTK48eb85waX1fFJsvj","The Truth About Love","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","2012-09-18","https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f","1","4","242733","https://p.scdn.co/mp3-preview/15d9c5b414a7bdd68492800e76ad51a3bc8db576?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USRC11200786","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:14:48Z"
"spotify:track:0GjEhVFGZW8afUYGChu3Rr","Dancing Queen","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","spotify:album:1V6a99EbTTIegOhWoPxYI9","Arrival","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","1976","https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0","1","2","230400","https://p.scdn.co/mp3-preview/1116076e3d1538852d6605ada1fd7130c8fc75a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","SEAYD7601020","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-12-19T06:44:01Z"
"spotify:track:4fzsfWzRhPawzqhX8Qt9F3","Stronger","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5fPglEDz9YEwRgbLRvhCZy","Graduation","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2007-09-11","https://i.scdn.co/image/ab67616d0000b2739bbd79106e510d13a9a5ec33","1","3","311866","https://p.scdn.co/mp3-preview/998124b19664ac7c039651111eda40e8ed4d4292?cid=9950ac751e34487dbbe027c4fd7f8e99","true","20","USUM70741299","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T05:38:03Z"
"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Hey Ya!","spotify:artist:1G9G7WwrXka3Z1r7aIDjI7","Outkast","spotify:album:1UsmQ3bpJTyK6ygoOOjG1r","Speakerboxxx/The Love Below","spotify:artist:1G9G7WwrXka3Z1r7aIDjI7","Outkast","2003","https://i.scdn.co/image/ab67616d0000b2736e88eb6508fd94cd1b745ce2","2","9","235213","https://p.scdn.co/mp3-preview/d24b3c4135ced9157b0ea3015a6bcc048e0c2e3a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USAR10300924","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:33:18Z"
"spotify:track:5KY4cDf83wJ03EUCJ3rkaf","Waiting For Love","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:5agaGRpUmK9tbmwJRERHtT","Stories","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2015-10-02","https://i.scdn.co/image/ab67616d0000b2731ba6bf41aa88aee19f086e9d","1","1","230613","https://p.scdn.co/mp3-preview/f21c0795c2421dc2f13be21ce15a2478ba914920?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","CHB701400134","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T04:31:26Z"
"spotify:track:4fSIb4hdOQ151TILNsSEaF","Todo De Ti","spotify:artist:1mcTU81TzQhprhouKaTkpq","Rauw Alejandro","spotify:album:3zjKITMp5FHj5aqtWWXrxH","Todo De Ti","spotify:artist:1mcTU81TzQhprhouKaTkpq","Rauw Alejandro","2021-05-20","https://i.scdn.co/image/ab67616d0000b2734801828052a610b910cff795","1","1","199604","https://p.scdn.co/mp3-preview/fce5366537fbc618ade7aba6ebeef1ec4a79d0de?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USSD12100202","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-01-01T03:25:55Z"
"spotify:track:4nVBt6MZDDP6tRVdQTgxJg","Story of My Life","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:7p1fX8aUySrBdx4WSYspOu","Midnight Memories (Deluxe)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2013-11-25","https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1","1","2","245493","https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","GBHMU1300210","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T15:22:45Z"
"spotify:track:0qFe7aHhcRUd1zslwQaxfK","Into You","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","spotify:album:1TVt7uWfV3vLiU8bEmBEWL","Dangerous Woman","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","2016-05-20","https://i.scdn.co/image/ab67616d0000b273b842fde1e6ec2fba47506811","1","4","244453","https://p.scdn.co/mp3-preview/12489dbf9e313aa5a42dcf6e1d145df9b04db8dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USUM71601827","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:45:01Z"
"spotify:track:08bNPGLD8AhKpnnERrAc6G","FRIENDS","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Marshmello, Anne-Marie","spotify:album:1BmxOYHjQv1dKZRr13YRZM","FRIENDS","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Marshmello, Anne-Marie","2018-02-09","https://i.scdn.co/image/ab67616d0000b273569f64493ca55cd96fdee412","1","1","202620","https://p.scdn.co/mp3-preview/6245dd62009fbbe6c5479d10d5470024553d60d0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","GBAHS1800025","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T18:06:08Z"
"spotify:track:4tCtwWceOPWzenK2HAIJSb","Work from Home (feat. Ty Dolla $ign)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Fifth Harmony, Ty Dolla $ign","spotify:album:0pF0oyuPNdOObniB1Ng0kW","7/27 (Deluxe)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","2016-05-27","https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8","1","2","214480","https://p.scdn.co/mp3-preview/58fd9aa04f6972b8302f497dc6bb6160941c1e58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USSM11600251","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T17:58:03Z"
"spotify:track:4W7uMjg5a9ZqgNZzpY6ekk","Unstoppable","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:1o1ElG9Z0MKQ7IDHhua1fK","Unstoppable","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2016-01-21","https://i.scdn.co/image/ab67616d0000b2738b3b51ce7fb80055c85c71e6","1","1","217746","https://p.scdn.co/mp3-preview/99a07d00531c0053f55a46e94ed92b1560396754?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USRC11502934","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-09-09T10:03:57Z"
"spotify:track:6dGnYIeXmHdcikdzNNDMm2","Here Comes The Sun - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:0ETFjACtuP2ADo6LFhL6HN","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25","1","7","185733","https://p.scdn.co/mp3-preview/c92aa1522f4d342468892d77a4e55e27356aa295?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBAYE0601696","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T15:14:32Z"
"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Creepin' (with The Weeknd & 21 Savage)","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:1URnnhqYAYcrqrcwql10ft","Metro Boomin, The Weeknd, 21 Savage","spotify:album:7txGsnDSqVMoRl6RQ9XyZP","HEROES & VILLAINS","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp","Metro Boomin","2022-12-02","https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89","1","10","221520","https://p.scdn.co/mp3-preview/adc5d059e4ccc40bbad75f3844eb03546d9ab05a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USUG12208791","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-10-14T01:58:10Z"
"spotify:track:1QV6tiMFM6fSOKOGLMHYYg","Poker Face","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:1qwlxZTNLe1jq3b0iidlue","The Fame","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2008-01-01","https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2","1","4","237200","https://p.scdn.co/mp3-preview/36abf77572983417d63a3aed8923d00e07167efa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USUM70824409","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-03-19T12:34:32Z"
"spotify:track:60nZcImufyMA1MKQY3dcCH","Happy - From ""Despicable Me 2""","spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Pharrell Williams","spotify:album:0lrmy4pJINsFzycJvttX2W","G I R L","spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Pharrell Williams","2014-03-03","https://i.scdn.co/image/ab67616d0000b273e8107e6d9214baa81bb79bba","1","5","232720","https://p.scdn.co/mp3-preview/5e0c8e5d899dea532d697fb20a851450e9614cfc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USQ4E1300686","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:41:21Z"
